Document ID,Participant,Timestamp,Trial,Task,Response,Choice,RT,ITI (s),Reward,Feedback,All Probabilities,Chosen Probability
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,138,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,139,response,p,p,2199,,1,+1.00$,"[0.5,0.3,0.7]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,140,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,141,,,,,2.25875576,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,141,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,142,response,p,p,553,,,0.00$,"[0.5,0.3,0.7]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,143,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,144,,,,,3.93897413,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,144,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,145,response,p,p,364,,1,+1.00$,"[0.5,0.3,0.7]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,146,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,147,,,,,4.71725242,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,147,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,148,,71,,5755,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,149,,70,,4654,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,150,,,,3892,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,151,,97,,3597,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,152,,93,,4811,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,153,,97,,5613,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,154,,,,10000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,155,response,q,q,2340,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,156,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,157,,,,,4.93912462,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,157,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,158,response,q,q,474,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,159,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,160,,,,,1.87549279,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,160,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,161,response,t,t,634,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,162,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,163,,,,,2.85765018,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,163,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,164,response,t,t,595,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,165,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,166,,,,,1.97473574,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,166,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,167,response,p,p,393,,,0.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,168,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,169,,,,,3.97178517,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,169,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,170,response,p,p,308,,1,+1.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,171,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,172,,,,,2.68921955,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,172,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,173,response,t,t,470,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,174,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,175,,,,,4.42389611,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,175,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,176,response,t,t,504,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,177,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,178,,,,,3.99800967,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,178,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,179,response,t,t,424,,,0.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,180,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,181,,,,,4.71725242,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,181,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,182,response,t,t,280,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,183,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,184,,,,,4.95281674,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,184,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,185,response,t,t,335,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,186,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,187,,,,,2.64379115,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,187,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,188,response,q,q,314,,1,+1.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,189,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,190,,,,,4.75169756,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,190,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,191,response,q,q,236,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,192,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,193,,,,,4.12585882,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,193,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,194,response,p,p,361,,,0.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,195,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,196,,,,,2.5956608,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,196,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,197,response,p,p,415,,1,+1.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,198,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,199,,,,,4.58203134,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,199,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,200,response,p,p,325,,,0.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,201,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,202,,,,,1.8988998,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,202,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,203,response,q,q,417,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,204,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,205,,,,,2.06856255,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,205,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,206,response,q,q,250,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,207,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,208,,,,,3.93897413,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,208,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,209,response,p,p,399,,1,+1.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,210,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,211,,,,,3.88535747,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,211,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,212,response,t,t,306,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,213,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,214,,,,,1.72268074,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,214,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,215,response,t,t,2257,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,216,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,217,,,,,2.11754048,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,217,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,218,response,,q,2500,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,219,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,220,,,,,4.44339236,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,220,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,221,response,t,t,272,,,0.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,222,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,223,,,,,3.3403206,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,223,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,224,response,t,t,309,,,0.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,225,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,226,,,,,4.77221725,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,226,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,227,response,t,t,520,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,228,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,229,,,,,3.17386958,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,229,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,230,response,t,t,440,,,0.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,231,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,232,,,,,1.24078153,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,232,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,233,response,t,t,500,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,234,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,235,,,,,1.87287147,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,235,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,236,response,t,t,384,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,237,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,238,,,,,3.53667484,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,238,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,239,response,t,t,270,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,240,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,241,,,,,1.24415086,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,241,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,242,response,t,t,619,,1,+1.00$,"[0.3,0.7,0.5]",0.7
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,243,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,244,,,,,2.87804185,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,244,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,245,response,q,q,301,,1,+1.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,246,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,247,,,,,1.01394596,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,247,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,248,response,q,q,322,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,249,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,250,,,,,1.34170206,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,250,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,251,response,q,q,460,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,252,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,253,,,,,4.65645066,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,253,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,254,response,q,q,278,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,255,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,256,,,,,2.25875576,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,256,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,257,response,q,q,463,,,0.00$,"[0.3,0.7,0.5]",0.3
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,258,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,259,,,,,4.50775926,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,259,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,260,response,p,p,486,,,0.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,261,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,262,,,,,4.71875611,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,262,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,263,response,p,p,291,,,0.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,264,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,265,,,,,3.654616,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,265,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,266,response,p,p,286,,1,+1.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,267,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,268,,,,,3.91494587,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,268,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,269,response,p,p,597,,1,+1.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,270,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,271,,,,,3.44448521,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,271,,,,,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,272,response,p,p,290,,,0.00$,"[0.3,0.7,0.5]",0.5
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,273,,,,1000,,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,274,,,,,4.50856021,,,,
pmFNzYAz2WjqYfhvefaB,prolific_6127c58c58a7159a79e16b1e,2025-03-19T11:13:22.560Z,274,,,,,,,,,
